id,state,type,name
TNZ075,TN,fire,Bedford
TNZ075,TN,public,Bedford
TNZ076,TN,fire,Moore
TNZ076,TN,public,Moore
TNZ077,TN,fire,Coffee
TNZ077,TN,public,Coffee
TNZ078,TN,fire,Warren
TNZ078,TN,public,Warren
TNZ079,TN,fire,Grundy
TNZ079,TN,public,Grundy
TNZ080,TN,fire,Van Buren
TNZ080,TN,public,Van Buren
TNZ081,TN,fire,Sequatchie
TNZ081,TN,public,Sequatchie
TNZ082,TN,fire,Bledsoe
TNZ082,TN,public,Bledsoe
TNZ083,TN,fire,Rhea
TNZ083,TN,public,Rhea
TNZ084,TN,fire,Meigs
TNZ084,TN,public,Meigs
TNZ085,TN,fire,McMinn
TNZ085,TN,public,McMinn
TNZ086,TN,fire,Northwest Monroe
TNZ086,TN,public,Northwest Monroe
TNZ087,TN,fire,Southeast Monroe
TNZ087,TN,public,Southeast Monroe
TNZ088,TN,fire,Shelby
TNZ088,TN,public,Shelby
TNZ089,TN,fire,Fayette
TNZ089,TN,public,Fayette
TNZ090,TN,fire,Hardeman
TNZ090,TN,public,Hardeman
TNZ091,TN,fire,McNairy
TNZ091,TN,public,McNairy
TNZ092,TN,fire,Hardin
TNZ092,TN,public,Hardin
TNZ093,TN,fire,Wayne
TNZ093,TN,public,Wayne
TNZ094,TN,fire,Lawrence
TNZ094,TN,public,Lawrence
TNZ095,TN,fire,Giles
TNZ095,TN,public,Giles
TNZ096,TN,fire,Lincoln
TNZ096,TN,public,Lincoln
TNZ097,TN,fire,Franklin
TNZ097,TN,public,Franklin
TNZ098,TN,fire,Marion
TNZ098,TN,public,Marion
TNZ099,TN,fire,Hamilton
TNZ099,TN,public,Hamilton
TNZ100,TN,fire,Bradley
TNZ100,TN,public,Bradley
TNZ101,TN,fire,West Polk
TNZ101,TN,public,West Polk
TNZ102,TN,fire,East Polk
TNZ102,TN,public,East Polk
TXC001,TX,county,Anderson
TXC003,TX,county,Andrews
TXC005,TX,county,Angelina
TXC007,TX,county,Aransas
TXC009,TX,county,Archer
TXC011,TX,county,Armstrong
TXC013,TX,county,Atascosa
TXC015,TX,county,Austin
TXC017,TX,county,Bailey
TXC019,TX,county,Bandera
TXC021,TX,county,Bastrop
TXC023,TX,county,Baylor
TXC025,TX,county,Bee
TXC027,TX,county,Bell
TXC029,TX,county,Bexar
TXC031,TX,county,Blanco
TXC033,TX,county,Borden
TXC035,TX,county,Bosque
TXC037,TX,county,Bowie
TXC039,TX,county,Brazoria
TXC041,TX,county,Brazos
TXC043,TX,county,Brewster
TXC045,TX,county,Briscoe
TXC047,TX,county,Brooks
TXC049,TX,county,Brown
TXC051,TX,county,Burleson
TXC053,TX,county,Burnet
TXC055,TX,county,Caldwell
TXC057,TX,county,Calhoun
TXC059,TX,county,Callahan
TXC061,TX,county,Cameron
TXC063,TX,county,Camp
TXC065,TX,county,Carson
TXC067,TX,county,Cass
TXC069,TX,county,Castro
TXC071,TX,county,Chambers
TXC073,TX,county,Cherokee
TXC075,TX,county,Childress
TXC077,TX,county,Clay
TXC079,TX,county,Cochran
TXC081,TX,county,Coke
TXC083,TX,county,Coleman
TXC085,TX,county,Collin
TXC087,TX,county,Collingsworth
TXC089,TX,county,Colorado
TXC091,TX,county,Comal
TXC093,TX,county,Comanche
TXC095,TX,county,Concho
TXC097,TX,county,Cooke
TXC099,TX,county,Coryell
TXC101,TX,county,Cottle
TXC103,TX,county,Crane
TXC105,TX,county,Crockett
TXC107,TX,county,Crosby
TXC109,TX,county,Culberson
TXC111,TX,county,Dallam
TXC113,TX,county,Dallas
TXC115,TX,county,Dawson
TXC117,TX,county,Deaf Smith
TXC119,TX,county,Delta
TXC121,TX,county,Denton
TXC123,TX,county,DeWitt
TXC125,TX,county,Dickens
TXC127,TX,county,Dimmit
TXC129,TX,county,Donley
TXC131,TX,county,Duval
TXC133,TX,county,Eastland
TXC135,TX,county,Ector
TXC137,TX,county,Edwards
TXC139,TX,county,Ellis
TXC141,TX,county,El Paso
TXC143,TX,county,Erath
TXC145,TX,county,Falls
TXC147,TX,county,Fannin
TXC149,TX,county,Fayette
TXC151,TX,county,Fisher
TXC153,TX,county,Floyd
TXC155,TX,county,Foard
TXC157,TX,county,Fort Bend
TXC159,TX,county,Franklin
TXC161,TX,county,Freestone
TXC163,TX,county,Frio
TXC165,TX,county,Gaines
TXC167,TX,county,Galveston
TXC169,TX,county,Garza
TXC171,TX,county,Gillespie
TXC173,TX,county,Glasscock
TXC175,TX,county,Goliad
TXC177,TX,county,Gonzales
TXC179,TX,county,Gray
TXC181,TX,county,Grayson
TXC183,TX,county,Gregg
TXC185,TX,county,Grimes
TXC187,TX,county,Guadalupe
TXC189,TX,county,Hale
TXC191,TX,county,Hall
TXC193,TX,county,Hamilton
TXC195,TX,county,Hansford
TXC197,TX,county,Hardeman
TXC199,TX,county,Hardin
TXC201,TX,county,Harris
TXC203,TX,county,Harrison
TXC205,TX,county,Hartley
TXC207,TX,county,Haskell
TXC209,TX,county,Hays
TXC211,TX,county,Hemphill
TXC213,TX,county,Henderson
TXC215,TX,county,Hidalgo
TXC217,TX,county,Hill
TXC219,TX,county,Hockley
TXC221,TX,county,Hood
TXC223,TX,county,Hopkins
TXC225,TX,county,Houston
TXC227,TX,county,Howard
TXC229,TX,county,Hudspeth
TXC231,TX,county,Hunt
TXC233,TX,county,Hutchinson
TXC235,TX,county,Irion
TXC237,TX,county,Jack
TXC239,TX,county,Jackson
TXC241,TX,county,Jasper
TXC243,TX,county,Jeff Davis
TXC245,TX,county,Jefferson
TXC247,TX,county,Jim Hogg
TXC249,TX,county,Jim Wells
TXC251,TX,county,Johnson
TXC253,TX,county,Jones
TXC255,TX,county,Karnes
TXC257,TX,county,Kaufman
TXC259,TX,county,Kendall
TXC261,TX,county,Kenedy
TXC263,TX,county,Kent
TXC265,TX,county,Kerr
TXC267,TX,county,Kimble
TXC269,TX,county,King
TXC271,TX,county,Kinney
TXC273,TX,county,Kleberg
TXC275,TX,county,Knox
TXC277,TX,county,Lamar
TXC279,TX,county,Lamb
TXC281,TX,county,Lampasas
TXC283,TX,county,La Salle
TXC285,TX,county,Lavaca
TXC287,TX,county,Lee
TXC289,TX,county,Leon
TXC291,TX,county,Liberty
TXC293,TX,county,Limestone
TXC295,TX,county,Lipscomb
TXC297,TX,county,Live Oak
TXC299,TX,county,Llano
TXC301,TX,county,Loving
TXC303,TX,county,Lubbock
TXC305,TX,county,Lynn
TXC307,TX,county,McCulloch
TXC309,TX,county,McLennan
TXC311,TX,county,McMullen
TXC313,TX,county,Madison
TXC315,TX,county,Marion
TXC317,TX,county,Martin
TXC319,TX,county,Mason
TXC321,TX,county,Matagorda
TXC323,TX,county,Maverick
TXC325,TX,county,Medina
TXC327,TX,county,Menard
TXC329,TX,county,Midland
TXC331,TX,county,Milam
TXC333,TX,county,Mills
TXC335,TX,county,Mitchell
TXC337,TX,county,Montague
TXC339,TX,county,Montgomery
TXC341,TX,county,Moore
TXC343,TX,county,Morris
TXC345,TX,county,Motley
TXC347,TX,county,Nacogdoches
TXC349,TX,county,Navarro
TXC351,TX,county,Newton
TXC353,TX,county,Nolan
TXC355,TX,county,Nueces
TXC357,TX,county,Ochiltree
TXC359,TX,county,Oldham
TXC361,TX,county,Orange
TXC363,TX,county,Palo Pinto
TXC365,TX,county,Panola
TXC367,TX,county,Parker
TXC369,TX,county,Parmer
TXC371,TX,county,Pecos
TXC373,TX,county,Polk
TXC375,TX,county,Potter
TXC377,TX,county,Presidio
TXC379,TX,county,Rains
TXC381,TX,county,Randall
TXC383,TX,county,Reagan
TXC385,TX,county,Real
TXC387,TX,county,Red River
TXC389,TX,county,Reeves
TXC391,TX,county,Refugio
TXC393,TX,county,Roberts
TXC395,TX,county,Robertson
TXC397,TX,county,Rockwall
TXC399,TX,county,Runnels
TXC401,TX,county,Rusk
TXC403,TX,county,Sabine
TXC405,TX,county,San Augustine
TXC407,TX,county,San Jacinto
TXC409,TX,county,San Patricio
TXC411,TX,county,San Saba
TXC413,TX,county,Schleicher
TXC415,TX,county,Scurry
TXC417,TX,county,Shackelford
TXC419,TX,county,Shelby
TXC421,TX,county,Sherman
TXC423,TX,county,Smith
TXC425,TX,county,Somervell
TXC427,TX,county,Starr
TXC429,TX,county,Stephens
TXC431,TX,county,Sterling
TXC433,TX,county,Stonewall
TXC435,TX,county,Sutton
TXC437,TX,county,Swisher
TXC439,TX,county,Tarrant
TXC441,TX,county,Taylor
TXC443,TX,county,Terrell
TXC445,TX,county,Terry
TXC447,TX,county,Throckmorton
TXC449,TX,county,Titus
TXC451,TX,county,Tom Green
TXC453,TX,county,Travis
TXC455,TX,county,Trinity
TXC457,TX,county,Tyler
TXC459,TX,county,Upshur
TXC461,TX,county,Upton
TXC463,TX,county,Uvalde
TXC465,TX,county,Val Verde
TXC467,TX,county,Van Zandt
TXC469,TX,county,Victoria
TXC471,TX,county,Walker
TXC473,TX,county,Waller
TXC475,TX,county,Ward
TXC477,TX,county,Washington
TXC479,TX,county,Webb
TXC481,TX,county,Wharton
TXC483,TX,county,Wheeler
TXC485,TX,county,Wichita
TXC487,TX,county,Wilbarger
TXC489,TX,county,Willacy
TXC491,TX,county,Williamson
TXC493,TX,county,Wilson
TXC495,TX,county,Winkler
TXC497,TX,county,Wise
TXC499,TX,county,Wood
TXC501,TX,county,Yoakum
TXC503,TX,county,Young
TXC505,TX,county,Zapata
TXC507,TX,county,Zavala
TXZ001,TX,fire,Dallam
TXZ001,TX,public,Dallam
TXZ002,TX,fire,Sherman
TXZ002,TX,public,Sherman
TXZ003,TX,fire,Hansford
TXZ003,TX,public,Hansford
TXZ004,TX,fire,Ochiltree
TXZ004,TX,public,Ochiltree
TXZ005,TX,fire,Lipscomb
TXZ005,TX,public,Lipscomb
TXZ006,TX,fire,Hartley
TXZ006,TX,public,Hartley
TXZ007,TX,fire,Moore
TXZ007,TX,public,Moore
TXZ008,TX,fire,Hutchinson
TXZ008,TX,public,Hutchinson
TXZ009,TX,fire,Roberts
TXZ009,TX,public,Roberts
TXZ010,TX,fire,Hemphill
TXZ010,TX,public,Hemphill
TXZ011,TX,fire,Oldham
TXZ011,TX,public,Oldham
TXZ012,TX,fire,Potter
TXZ012,TX,public,Potter
TXZ013,TX,fire,Carson
TXZ013,TX,public,Carson
TXZ014,TX,fire,Gray
TXZ014,TX,public,Gray
TXZ015,TX,fire,Wheeler
TXZ015,TX,public,Wheeler
TXZ016,TX,fire,Deaf Smith
TXZ016,TX,public,Deaf Smith
TXZ017,TX,fire,Randall
TXZ017,TX,public,Randall
TXZ018,TX,fire,Armstrong
TXZ018,TX,public,Armstrong
TXZ019,TX,fire,Donley
TXZ019,TX,public,Donley
TXZ020,TX,fire,Collingsworth
TXZ020,TX,public,Collingsworth
TXZ021,TX,fire,Parmer
TXZ021,TX,public,Parmer
TXZ022,TX,fire,Castro
TXZ022,TX,public,Castro
TXZ023,TX,fire,Swisher
TXZ023,TX,public,Swisher
TXZ024,TX,fire,Briscoe
TXZ024,TX,public,Briscoe
TXZ025,TX,fire,Hall
TXZ025,TX,public,Hall
TXZ026,TX,fire,Childress
TXZ026,TX,public,Childress
TXZ027,TX,fire,Bailey
TXZ027,TX,public,Bailey
TXZ028,TX,fire,Lamb
TXZ028,TX,public,Lamb
TXZ029,TX,fire,Hale
TXZ029,TX,public,Hale
TXZ030,TX,fire,Floyd
TXZ030,TX,public,Floyd
TXZ031,TX,fire,Motley
TXZ031,TX,public,Motley
TXZ032,TX,fire,Cottle
TXZ032,TX,public,Cottle
TXZ033,TX,fire,Cochran
TXZ033,TX,public,Cochran
TXZ034,TX,fire,Hockley
TXZ034,TX,public,Hockley
TXZ035,TX,fire,Lubbock
TXZ035,TX,public,Lubbock
TXZ036,TX,fire,Crosby
TXZ036,TX,public,Crosby
TXZ037,TX,fire,Dickens
TXZ037,TX,public,Dickens
TXZ038,TX,fire,King
TXZ038,TX,public,King
TXZ039,TX,fire,Yoakum
TXZ039,TX,public,Yoakum
TXZ040,TX,fire,Terry
TXZ040,TX,public,Terry
TXZ041,TX,fire,Lynn
TXZ041,TX,public,Lynn
TXZ042,TX,fire,Garza
TXZ042,TX,public,Garza
TXZ043,TX,fire,Kent
TXZ043,TX,public,Kent
TXZ044,TX,fire,Stonewall
TXZ044,TX,public,Stonewall
TXZ045,TX,fire,Gaines
TXZ045,TX,public,Gaines
TXZ046,TX,fire,Dawson
TXZ046,TX,public,Dawson
TXZ047,TX,fire,Borden
TXZ047,TX,public,Borden
TXZ048,TX,fire,Scurry
TXZ048,TX,public,Scurry
TXZ049,TX,fire,Fisher
TXZ049,TX,public,Fisher
TXZ050,TX,fire,Andrews
TXZ050,TX,public,Andrews
TXZ051,TX,fire,Martin
TXZ051,TX,public,Martin
TXZ052,TX,fire,Howard
TXZ052,TX,public,Howard
TXZ053,TX,fire,Mitchell
TXZ053,TX,public,Mitchell
TXZ054,TX,fire,Nolan
TXZ054,TX,public,Nolan
TXZ055,TX,fire,El Paso
TXZ056,TX,fire,Hudspeth
TXZ059,TX,fire,Loving
TXZ059,TX,public,Loving
TXZ060,TX,fire,Winkler
TXZ060,TX,public,Winkler
TXZ061,TX,fire,Ector
TXZ061,TX,public,Ector
TXZ062,TX,fire,Midland
TXZ062,TX,public,Midland
TXZ063,TX,fire,Glasscock
TXZ063,TX,public,Glasscock
TXZ064,TX,fire,Sterling
TXZ064,TX,public,Sterling
TXZ065,TX,fire,Coke
TXZ065,TX,public,Coke
TXZ066,TX,fire,Runnels
TXZ066,TX,public,Runnels
TXZ067,TX,fire,Ward
TXZ067,TX,public,Ward
TXZ068,TX,fire,Crane
TXZ068,TX,public,Crane
TXZ069,TX,fire,Upton
TXZ069,TX,public,Upton
TXZ070,TX,fire,Reagan
TXZ070,TX,public,Reagan
TXZ071,TX,fire,Irion
TXZ071,TX,public,Irion
TXZ072,TX,fire,Tom Green
TXZ072,TX,public,Tom Green
TXZ073,TX,fire,Concho
TXZ073,TX,public,Concho
TXZ075,TX,fire,Pecos
TXZ075,TX,public,Pecos
TXZ076,TX,fire,Crockett
TXZ076,TX,public,Crockett
TXZ077,TX,fire,Schleicher
TXZ077,TX,public,Schleicher
TXZ078,TX,fire,Sutton
TXZ078,TX,public,Sutton
TXZ082,TX,fire,Terrell
TXZ082,TX,public,Terrell
TXZ083,TX,fire,Hardeman
TXZ083,TX,public,Hardeman
TXZ084,TX,fire,Foard
TXZ084,TX,public,Foard
TXZ085,TX,fire,Wilbarger
TXZ085,TX,public,Wilbarger
TXZ086,TX,fire,Wichita
TXZ086,TX,public,Wichita
TXZ087,TX,fire,Knox
TXZ087,TX,public,Knox
TXZ088,TX,fire,Baylor
TXZ088,TX,public,Baylor
TXZ089,TX,fire,Archer
TXZ089,TX,public,Archer
TXZ090,TX,fire,Clay
TXZ090,TX,public,Clay
TXZ091,TX,fire,Montague
TXZ091,TX,public,Montague
TXZ092,TX,fire,Cooke
TXZ092,TX,public,Cooke
TXZ093,TX,fire,Grayson
TXZ093,TX,public,Grayson
TXZ094,TX,fire,Fannin
TXZ094,TX,public,Fannin
TXZ095,TX,fire,Lamar
TXZ095,TX,public,Lamar
TXZ096,TX,fire,Red River
TXZ096,TX,public,Red River
TXZ097,TX,fire,Bowie
TXZ097,TX,public,Bowie
TXZ098,TX,fire,Haskell
TXZ098,TX,public,Haskell
TXZ099,TX,fire,Throckmorton
TXZ099,TX,public,Throckmorton
TXZ100,TX,fire,Young
TXZ100,TX,public,Young
TXZ101,TX,fire,Jack
TXZ101,TX,public,Jack
TXZ102,TX,fire,Wise
TXZ102,TX,public,Wise
TXZ103,TX,fire,Denton
TXZ103,TX,public,Denton
TXZ104,TX,fire,Collin
TXZ104,TX,public,Collin
TXZ105,TX,fire,Hunt
TXZ105,TX,public,Hunt
TXZ106,TX,fire,Delta
TXZ106,TX,public,Delta
TXZ107,TX,fire,Hopkins
TXZ107,TX,public,Hopkins
TXZ108,TX,fire,Franklin
TXZ108,TX,public,Franklin
TXZ109,TX,fire,Titus
TXZ109,TX,public,Titus
TXZ110,TX,fire,Camp
TXZ110,TX,public,Camp
TXZ111,TX,fire,Morris
TXZ111,TX,public,Morris
TXZ112,TX,fire,Cass
TXZ112,TX,public,Cass
TXZ113,TX,fire,Jones
TXZ113,TX,public,Jones
TXZ114,TX,fire,Shackelford
TXZ114,TX,public,Shackelford
TXZ115,TX,fire,Stephens
TXZ115,TX,public,Stephens
TXZ116,TX,fire,Palo Pinto
TXZ116,TX,public,Palo Pinto
TXZ117,TX,fire,Parker
TXZ117,TX,public,Parker
TXZ118,TX,fire,Tarrant
TXZ118,TX,public,Tarrant
TXZ119,TX,fire,Dallas
TXZ119,TX,public,Dallas
TXZ120,TX,fire,Rockwall
TXZ120,TX,public,Rockwall
TXZ121,TX,fire,Kaufman
TXZ121,TX,public,Kaufman
TXZ122,TX,fire,Van Zandt
TXZ122,TX,public,Van Zandt
TXZ123,TX,fire,Rains
TXZ123,TX,public,Rains
TXZ124,TX,fire,Wood
TXZ124,TX,public,Wood
TXZ125,TX,fire,Upshur
TXZ125,TX,public,Upshur
TXZ126,TX,fire,Marion
TXZ126,TX,public,Marion
TXZ127,TX,fire,Taylor
TXZ127,TX,public,Taylor
TXZ128,TX,fire,Callahan
TXZ128,TX,public,Callahan
TXZ129,TX,fire,Eastland
TXZ129,TX,public,Eastland
TXZ130,TX,fire,Erath
TXZ130,TX,public,Erath
TXZ131,TX,fire,Hood
TXZ131,TX,public,Hood
TXZ132,TX,fire,Somervell
TXZ132,TX,public,Somervell
TXZ133,TX,fire,Johnson
TXZ133,TX,public,Johnson
TXZ134,TX,fire,Ellis
TXZ134,TX,public,Ellis
TXZ135,TX,fire,Henderson
TXZ135,TX,public,Henderson
TXZ136,TX,fire,Smith
TXZ136,TX,public,Smith
TXZ137,TX,fire,Gregg
TXZ137,TX,public,Gregg
TXZ138,TX,fire,Harrison
TXZ138,TX,public,Harrison
TXZ139,TX,fire,Coleman
TXZ139,TX,public,Coleman
TXZ140,TX,fire,Brown
TXZ140,TX,public,Brown
TXZ141,TX,fire,Comanche
TXZ141,TX,public,Comanche
TXZ142,TX,fire,Mills
TXZ142,TX,public,Mills
TXZ143,TX,fire,Hamilton
TXZ143,TX,public,Hamilton
TXZ144,TX,fire,Bosque
TXZ144,TX,public,Bosque
TXZ145,TX,fire,Hill
TXZ145,TX,public,Hill
TXZ146,TX,fire,Navarro
TXZ146,TX,public,Navarro
TXZ147,TX,fire,Freestone
TXZ147,TX,public,Freestone
TXZ148,TX,fire,Anderson
TXZ148,TX,public,Anderson
TXZ149,TX,fire,Cherokee
TXZ149,TX,public,Cherokee
TXZ150,TX,fire,Rusk
TXZ150,TX,public,Rusk
TXZ151,TX,fire,Panola
TXZ151,TX,public,Panola
TXZ152,TX,fire,Nacogdoches
TXZ152,TX,public,Nacogdoches
TXZ153,TX,fire,Shelby
TXZ153,TX,public,Shelby
TXZ154,TX,fire,McCulloch
TXZ154,TX,public,McCulloch
TXZ155,TX,fire,San Saba
TXZ155,TX,public,San Saba
TXZ156,TX,fire,Lampasas
TXZ156,TX,public,Lampasas
TXZ157,TX,fire,Coryell
TXZ157,TX,public,Coryell
TXZ158,TX,fire,Bell
TXZ158,TX,public,Bell
TXZ159,TX,fire,McLennan
TXZ159,TX,public,McLennan
TXZ160,TX,fire,Falls
TXZ160,TX,public,Falls
TXZ161,TX,fire,Limestone
TXZ161,TX,public,Limestone
TXZ162,TX,fire,Leon
TXZ162,TX,public,Leon
TXZ163,TX,fire,Houston
TXZ163,TX,public,Houston
TXZ164,TX,fire,Trinity
TXZ164,TX,public,Trinity
TXZ165,TX,fire,Angelina
TXZ165,TX,public,Angelina
TXZ166,TX,fire,San Augustine
TXZ166,TX,public,San Augustine
TXZ167,TX,fire,Sabine
TXZ167,TX,public,Sabine
TXZ168,TX,fire,Menard
TXZ168,TX,public,Menard
TXZ169,TX,fire,Kimble
TXZ169,TX,public,Kimble
TXZ170,TX,fire,Mason
TXZ170,TX,public,Mason
TXZ171,TX,fire,Llano
TXZ171,TX,public,Llano
TXZ172,TX,fire,Burnet
TXZ172,TX,public,Burnet
TXZ173,TX,fire,Williamson
TXZ173,TX,public,Williamson
TXZ174,TX,fire,Milam
TXZ174,TX,public,Milam
TXZ175,TX,fire,Robertson
TXZ175,TX,public,Robertson
TXZ176,TX,fire,Madison
TXZ176,TX,public,Madison
TXZ177,TX,fire,Walker
TXZ177,TX,public,Walker
TXZ178,TX,fire,San Jacinto
TXZ178,TX,public,San Jacinto
TXZ179,TX,fire,Polk
TXZ179,TX,public,Polk
TXZ180,TX,fire,Tyler
TXZ180,TX,public,Tyler
TXZ183,TX,fire,Val Verde
TXZ183,TX,public,Val Verde
TXZ184,TX,fire,Edwards
TXZ184,TX,public,Edwards
TXZ185,TX,fire,Real
TXZ185,TX,public,Real
TXZ186,TX,fire,Kerr
TXZ186,TX,public,Kerr
TXZ187,TX,fire,Bandera
TXZ187,TX,public,Bandera
TXZ188,TX,fire,Gillespie
TXZ188,TX,public,Gillespie
TXZ189,TX,fire,Kendall
TXZ189,TX,public,Kendall
TXZ190,TX,fire,Blanco
TXZ190,TX,public,Blanco
TXZ191,TX,fire,Hays
TXZ191,TX,public,Hays
TXZ192,TX,fire,Travis
TXZ192,TX,public,Travis
TXZ193,TX,fire,Bastrop
TXZ193,TX,public,Bastrop
TXZ194,TX,fire,Lee
TXZ194,TX,public,Lee
TXZ195,TX,fire,Burleson
TXZ195,TX,public,Burleson
TXZ196,TX,fire,Brazos
TXZ196,TX,public,Brazos
TXZ197,TX,fire,Washington
TXZ197,TX,public,Washington
TXZ198,TX,fire,Grimes
TXZ198,TX,public,Grimes
TXZ199,TX,fire,Montgomery
TXZ199,TX,public,Montgomery
TXZ200,TX,fire,Northern Liberty
TXZ200,TX,public,Northern Liberty
TXZ201,TX,fire,Hardin
TXZ201,TX,public,Hardin
TXZ202,TX,fire,Kinney
TXZ202,TX,public,Kinney
TXZ203,TX,fire,Uvalde
TXZ203,TX,public,Uvalde
TXZ204,TX,fire,Medina
TXZ204,TX,public,Medina
TXZ205,TX,fire,Bexar
TXZ205,TX,public,Bexar
TXZ206,TX,fire,Comal
TXZ206,TX,public,Comal
TXZ207,TX,fire,Guadalupe
TXZ207,TX,public,Guadalupe
TXZ208,TX,fire,Caldwell
TXZ208,TX,public,Caldwell
TXZ209,TX,fire,Fayette
TXZ209,TX,public,Fayette
TXZ210,TX,fire,Colorado
TXZ210,TX,public,Colorado
TXZ211,TX,fire,Austin
TXZ211,TX,public,Austin
TXZ212,TX,fire,Waller
TXZ212,TX,public,Waller
TXZ213,TX,fire,Inland Harris
TXZ213,TX,public,Inland Harris
TXZ214,TX,fire,Chambers
TXZ214,TX,public,Chambers
TXZ217,TX,fire,Maverick
TXZ217,TX,public,Maverick
TXZ218,TX,fire,Zavala
TXZ218,TX,public,Zavala
TXZ219,TX,fire,Frio
TXZ219,TX,public,Frio
TXZ220,TX,fire,Atascosa
TXZ220,TX,public,Atascosa
TXZ221,TX,fire,Wilson
TXZ221,TX,public,Wilson
TXZ222,TX,fire,Karnes
TXZ222,TX,public,Karnes
TXZ223,TX,fire,Gonzales
TXZ223,TX,public,Gonzales
TXZ224,TX,fire,De Witt
TXZ224,TX,public,De Witt
TXZ225,TX,fire,Lavaca
TXZ225,TX,public,Lavaca
TXZ226,TX,fire,Wharton
TXZ226,TX,public,Wharton
TXZ227,TX,fire,Fort Bend
TXZ227,TX,public,Fort Bend
TXZ228,TX,fire,Dimmit
TXZ228,TX,public,Dimmit
TXZ229,TX,fire,La Salle
TXZ229,TX,public,La Salle
TXZ230,TX,fire,McMullen
TXZ230,TX,public,McMullen
TXZ231,TX,fire,Live Oak
TXZ231,TX,public,Live Oak
TXZ232,TX,fire,Bee
TXZ232,TX,public,Bee
TXZ233,TX,fire,Goliad
TXZ233,TX,public,Goliad
TXZ234,TX,fire,Victoria
TXZ234,TX,public,Victoria
TXZ235,TX,fire,Inland Jackson
TXZ235,TX,public,Inland Jackson
TXZ236,TX,fire,Inland Matagorda
TXZ236,TX,public,Inland Matagorda
TXZ237,TX,fire,Inland Brazoria
TXZ237,TX,public,Inland Brazoria
TXZ238,TX,fire,Inland Galveston
TXZ238,TX,public,Inland Galveston
TXZ239,TX,fire,Webb
TXZ239,TX,public,Webb
TXZ240,TX,fire,Duval
TXZ240,TX,public,Duval
TXZ241,TX,fire,Jim Wells
TXZ241,TX,public,Jim Wells
TXZ242,TX,fire,Inland Kleberg
TXZ242,TX,public,Inland Kleberg
TXZ243,TX,fire,Inland Nueces
TXZ243,TX,public,Inland Nueces
TXZ244,TX,fire,Inland San Patricio
TXZ244,TX,public,Inland San Patricio
TXZ245,TX,fire,Coastal Aransas
TXZ245,TX,public,Coastal Aransas
TXZ246,TX,fire,Inland Refugio
TXZ246,TX,public,Inland Refugio
TXZ247,TX,fire,Inland Calhoun
TXZ247,TX,public,Inland Calhoun
TXZ248,TX,fire,Zapata
TXZ248,TX,public,Zapata
TXZ249,TX,fire,Jim Hogg
TXZ249,TX,public,Jim Hogg
TXZ250,TX,fire,Brooks
TXZ250,TX,public,Brooks
TXZ251,TX,fire,Inland Kenedy
TXZ251,TX,public,Inland Kenedy
TXZ252,TX,fire,Starr
TXZ252,TX,public,Starr
TXZ253,TX,fire,Southern Hidalgo
TXZ253,TX,public,Southern Hidalgo
TXZ254,TX,fire,Inland Willacy
TXZ254,TX,public,Inland Willacy
TXZ255,TX,fire,Inland Cameron
TXZ255,TX,public,Inland Cameron
TXZ259,TX,fire,Northern Jasper
TXZ259,TX,public,Northern Jasper
TXZ260,TX,fire,Northern Newton
TXZ260,TX,public,Northern Newton
TXZ261,TX,fire,Southern Jasper
TXZ261,TX,public,Southern Jasper
TXZ262,TX,fire,Southern Newton
TXZ262,TX,public,Southern Newton
TXZ270,TX,fire,Guadalupe Mountains Above 7000 Feet
TXZ270,TX,public,Guadalupe Mountains Above 7000 Feet
TXZ271,TX,fire,Guadalupe and Delaware Mountains
TXZ271,TX,public,Guadalupe and Delaware Mountains
TXZ272,TX,fire,Van Horn and Highway 54 Corridor
TXZ272,TX,public,Van Horn and Highway 54 Corridor
TXZ273,TX,fire,Eastern Culberson County
TXZ273,TX,public,Eastern Culberson County
TXZ274,TX,fire,Reeves County Plains
TXZ274,TX,public,Reeves County Plains
TXZ275,TX,fire,Chinati Mountains
TXZ275,TX,public,Chinati Mountains
TXZ276,TX,fire,Marfa Plateau
TXZ276,TX,public,Marfa Plateau
TXZ277,TX,fire,Davis Mountains
TXZ277,TX,public,Davis Mountains
TXZ278,TX,fire,Davis Mountains Foothills
TXZ278,TX,public,Davis Mountains Foothills
TXZ279,TX,fire,Central Brewster County
TXZ279,TX,public,Central Brewster County
TXZ280,TX,fire,Chisos Basin
TXZ280,TX,public,Chisos Basin
TXZ281,TX,fire,Presidio Valley
TXZ281,TX,public,Presidio Valley
TXZ282,TX,fire,Lower Brewster County
TXZ282,TX,public,Lower Brewster County
TXZ300,TX,fire,Southern Liberty
TXZ300,TX,public,Southern Liberty
TXZ313,TX,fire,Coastal Harris
TXZ313,TX,public,Coastal Harris
TXZ317,TX,fire,Palo Duro Canyon
TXZ317,TX,public,Palo Duro Canyon
TXZ335,TX,fire,Coastal Jackson
TXZ335,TX,public,Coastal Jackson
TXZ336,TX,fire,Coastal Matagorda
TXZ336,TX,public,Coastal Matagorda
TXZ337,TX,fire,Coastal Brazoria
TXZ337,TX,public,Coastal Brazoria
TXZ338,TX,fire,Coastal Galveston
TXZ338,TX,public,Coastal Galveston
TXZ342,TX,fire,Coastal Kleberg
TXZ342,TX,public,Coastal Kleberg
TXZ343,TX,fire,Coastal Nueces
